age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,claim_month,claim_weekday,claim_year,zip_region,claim_to_price,injury_share,claim_to_income,premium_to_income,claim_to_deductible,fraud_reported
55.0,M,1.0,50,160162.0,1,1,Own,Local,0,0.0,52,Phone,1,2.0,Large,26349.40418,white,17093.35733,4793.678945,500,1365.46,7.699852647,2,10.0,3.0,2024.0,2,0.6487189316533258,0.28044104222324584,0.10672542382021499,0.008525492938346639,34.18671459162657,0
45.0,F,1.0,82,60912.0,1,1,Rent,Local,0,1.0,22,Phone,1,6.0,Compact,12458.86467,black,11712.65549,3567.298101,2000,1595.07,9.57388254,3,3.0,0.0,2023.0,8,0.9401061653124042,0.3045678329513841,0.19228814502573732,0.026186465720610282,5.856327742071835,0
37.0,M,1.0,87,57753.6,1,1,Own,Parking Lot,0,0.0,90,Phone,0,5.0,Medium,16338.82699,other,23806.10639,5340.626994,1000,1127.89,9.37361375,3,9.0,5.0,2024.0,1,1.457026652103804,0.2243385334117068,0.4122012548064155,0.019529345356488093,23.806106366193895,0
40.0,M,0.0,71,59014.4,1,1,Own,Parking Lot,0,0.0,26,Phone,1,6.0,Medium,27967.56375,other,40563.95393,4797.526974,1000,1829.63,8.950017296,3,11.0,0.0,2024.0,8,1.4503928297490556,0.11827069378297485,0.6873568811902289,0.03100311110456087,40.56395388943605,0
44.0,F,1.0,85,60537.6,0,1,Rent,Local,2,1.0,16,Phone,1,8.0,Compact,22390.58718,red,18074.51541,8178.356479,1000,904.7,8.348900664,2,10.0,3.0,2023.0,2,0.8072372226726375,0.4524799859376988,0.2985667652781318,0.014944431229270002,18.074515391925484,1
26.0,F,0.0,64,62144.0,1,1,Own,Local,1,0.0,0,Phone,1,2.0,Medium,17548.47072,white,36526.19442,2503.438089,500,1216.56,9.204012486,4,6.0,3.0,2024.0,8,2.081446013201004,0.0685381581268893,0.5877670317232916,0.019576467558902282,73.05238869389522,0
48.0,M,1.0,91,61924.8,1,0,Rent,Local,0,1.0,64,Phone,1,6.0,Large,45536.25228,silver,37062.59236,4732.768023,2000,966.26,8.422823474,6,1.0,5.0,2024.0,5,0.8139139806958678,0.12769662674703153,0.5985096820563246,0.015603764565802331,18.53129617073435,0
53.0,M,0.0,59,160162.0,0,1,Rent,Highway,0,0.0,52,Phone,1,5.0,Large,27627.86559,red,17203.42597,3396.363297,500,1203.17,9.03712699,0,10.0,6.0,2024.0,8,0.6226838592845968,0.19742365867852635,0.10741265699661959,0.007512206390982179,34.4068518711863,0
77.0,M,1.0,83,95941.0,1,0,Rent,Local,0,1.0,36,Phone,1,3.0,Medium,45498.18177,red,35390.50774,2293.342919,2000,1212.12,9.159244202,6,7.0,2.0,2024.0,8,0.7778444404245949,0.06480107422542447,0.36887782845322775,0.012634014654708267,17.695253861152374,0
40.0,F,0.0,76,59024.0,0,0,Own,Parking Lot,0,0.0,72,Phone,0,5.0,Medium,11666.58614,gray,57299.09723,3114.881097,500,1097.57,10.19611724,4,12.0,5.0,2024.0,8,4.9113850905050285,0.05436178312622323,0.9707762474422137,0.018595317158806666,114.59819423080361,0
24.0,F,1.0,98,30833.6,0,1,Own,Parking Lot,1,1.0,81,Phone,0,6.0,Compact,14976.48873,black,15994.91383,4401.706538,500,922.67,8.947221237,4,11.0,5.0,2023.0,8,1.068001593517174,0.275194138868631,0.518749475555279,0.02992417362779811,31.989827596020344,1
43.0,F,0.0,75,80185.6,1,1,Own,Parking Lot,1,0.0,35,Phone,0,2.0,Compact,15503.9907,black,17054.73409,11319.60982,500,1195.01,7.321504282,2,11.0,2.0,2023.0,8,1.100022208404703,0.66372244560374,0.2126907336203422,0.014903049923990054,34.10946811178107,0
58.0,F,1.0,80,64955.2,1,0,Own,Local,0,1.0,28,Phone,1,4.0,Compact,17627.16152,blue,27152.64159,11589.08094,2000,1102.29,9.082078713,6,2.0,0.0,2023.0,8,1.540386497148272,0.42681228274457506,0.4180210605091198,0.01697000394091666,13.576320788211838,0
49.0,F,0.0,80,62280.0,0,1,Rent,Parking Lot,3,0.0,80,Phone,1,6.0,Compact,12712.56889,gray,18364.82224,6456.132459,500,1527.95,9.112121282,4,8.0,5.0,2024.0,5,1.444619289575813,0.35154886740948116,0.2948751162444625,0.024533558124204664,36.729644406540714,0
49.0,M,1.0,58,62254.4,1,1,Own,Local,0,0.0,96,Phone,1,3.0,Compact,34910.40405,gray,28211.03849,3648.663049,1000,1366.39,10.24949033,4,11.0,3.0,2023.0,5,0.8080983092830145,0.1293345883088994,0.4531573429275174,0.021948488781163285,28.21103846178896,0
43.0,M,1.0,81,160184.0,1,0,Own,Local,2,1.0,21,Phone,1,1.0,Compact,17059.55326,black,47036.35003,3451.848241,1000,1403.9,10.30976206,3,8.0,0.0,2023.0,1,2.7571853324864155,0.0733868218670243,0.29363950225806795,0.008764296059476826,47.03634998296365,0
53.0,F,1.0,60,30833.6,0,0,Own,Local,0,0.0,32,Phone,0,10.0,Large,32348.74069,other,29288.44716,4496.81883,2000,1554.86,7.763337136,9,12.0,3.0,2023.0,2,0.905396826410265,0.15353558368187878,0.9498873682946563,0.05042745576090928,14.644223572677888,1
62.0,M,0.0,42,96035.2,1,0,Rent,Parking Lot,0,0.0,15,Phone,1,4.0,Large,23157.78558,other,10789.29226,7768.325519,2000,1724.46,8.94770139,2,2.0,4.0,2024.0,1,0.46590345273997896,0.7200032523986886,0.11234726704258079,0.017956540934803526,5.394646127302677,0
37.0,F,1.0,83,57787.2,0,1,Own,Highway,0,0.0,89,Phone,1,6.0,Compact,21344.5999,blue,26892.16878,7622.251837,2000,1241.04,9.192366601,8,2.0,6.0,2023.0,5,1.2599050300652435,0.2834376021909142,0.4653654923501162,0.02147603621526089,13.446084383276958,0
22.0,F,0.0,86,149433.6,1,0,Rent,Local,1,1.0,43,Phone,1,4.0,Large,26475.48716,blue,9013.200049,5503.953904,500,1757.21,9.735575698,7,10.0,5.0,2024.0,8,0.3404356639101618,0.6106548033403519,0.06031575260811278,0.011759135830149583,18.026400061947196,0
63.0,F,1.0,67,166299.2,0,1,Rent,Local,1,1.0,94,Phone,1,4.0,Medium,32128.95358,gray,27829.58373,10465.63288,1000,802.24,9.713553156,4,6.0,0.0,2023.0,8,0.8661839440191881,0.37606142374102763,0.16734646787135865,0.004824076123007061,27.829583702170414,0
45.0,F,1.0,71,160883.2,0,0,Own,Local,0,0.0,10,Phone,1,2.0,Medium,15690.94509,silver,53232.68784,2123.455627,500,1090.03,9.319328295,5,2.0,5.0,2023.0,2,3.3925737124995208,0.0398900696756572,0.330877853248003,0.0067752879106906415,106.46537546706925,0
43.0,M,1.0,64,60196.8,0,0,Rent,Highway,0,1.0,78,Phone,1,7.0,Medium,14256.02402,white,10687.57224,966.3382059,2000,1082.72,10.10832291,5,2.0,6.0,2024.0,2,0.7496881475688135,0.09041699874485087,0.1775438601357955,0.017986338143921497,5.343786117328106,0
29.0,F,0.0,55,93876.8,1,0,Rent,Local,0,0.0,3,Phone,0,5.0,Large,10840.19058,gray,20525.79757,6503.598195,1000,1191.8,8.863160238,5,1.0,1.0,2024.0,8,1.8934904710970963,0.31684996271173643,0.21864611458615285,0.012695362432329443,20.525797549474202,0
53.0,F,1.0,68,93496.0,1,0,Own,Highway,0,0.0,73,Phone,0,5.0,Large,42925.0554,red,39407.10066,6560.484083,2000,1459.93,9.603453897,8,2.0,4.0,2023.0,8,0.9180442585772867,0.16647974534936316,0.4214843486307277,0.015614892615559867,19.70355032014822,0
50.0,M,1.0,59,80833.6,0,1,Own,Local,2,1.0,32,Phone,1,7.0,Compact,25435.13215,red,21765.28198,4850.013982,2000,1398.46,9.934635407,1,2.0,6.0,2023.0,8,0.8557172752548203,0.22283258200991007,0.2692603320862951,0.01730047900851502,10.882640984558678,0
40.0,F,1.0,98,59028.8,0,0,Own,Local,0,1.0,92,Phone,0,6.0,Medium,7158.677139,black,11873.57888,1957.140937,2000,1161.91,8.741637912,5,4.0,2.0,2024.0,5,1.6586275156418073,0.1648315942998282,0.20114891171426236,0.01968378147582733,5.936789437031605,0
50.0,M,1.0,87,62579.2,0,0,Rent,Local,0,0.0,91,Phone,0,3.0,Large,25263.12504,gray,10909.95856,2833.544182,1000,1117.17,7.816170914,5,2.0,0.0,2023.0,2,0.43185308794118,0.25972089317819363,0.17433841531732047,0.017852097821355148,10.90995854909004,0
59.0,M,1.0,81,95219.2,0,1,Rent,Parking Lot,3,0.0,100,Phone,1,4.0,Compact,19650.84767,blue,30113.38033,4409.993546,1000,1306.78,7.654032482,3,1.0,0.0,2023.0,8,1.5324214422790639,0.14644631381552883,0.3162532381041192,0.013723912824160214,30.113380299886618,0
40.0,M,0.0,59,80833.6,1,1,Rent,Parking Lot,0,0.0,53,Phone,1,6.0,Medium,17408.78599,blue,25028.08174,6007.476149,1000,1538.6,9.008098161,3,5.0,5.0,2023.0,2,1.4376695625380786,0.2400294281906069,0.3096247320382907,0.01903416401076985,25.02808171497192,0
38.0,F,1.0,76,18176.0,1,1,Rent,Local,1,0.0,51,Phone,1,4.0,Large,27802.00044,gray,5550.720827,3291.487946,1000,1354.5,9.737468258,5,3.0,0.0,2023.0,1,0.19965185018896245,0.5929838750665412,0.30538736942642014,0.07452134682688592,5.550720821449279,1
26.0,M,1.0,44,52115.2,0,0,Rent,Local,1,1.0,4,Phone,1,5.0,Compact,62256.51619,silver,28891.32384,2121.455087,1000,1346.27,8.258377398,5,7.0,2.0,2024.0,8,0.4640690743337261,0.07342879470235349,0.5543742293888468,0.025832578594616684,28.891323811108677,0
34.0,M,0.0,74,18176.0,0,1,Own,Parking Lot,1,0.0,86,Phone,1,8.0,Large,12294.58633,gray,22973.22882,2515.286561,1000,949.44,8.545785264,8,6.0,6.0,2023.0,8,1.8685646024603932,0.109487725064609,1.2639320432843346,0.052235915490083856,22.97322879702677,1
60.0,M,0.0,71,165488.0,0,1,Own,Local,0,1.0,1,Phone,0,5.0,Medium,5477.839167,gray,12035.63239,2026.468383,2000,977.4,8.784291821,1,6.0,6.0,2024.0,2,2.197149646216119,0.16837240596641614,0.07272812765836358,0.005906168423052389,6.017816191991092,0
37.0,F,1.0,60,157792.0,1,0,Own,Local,2,0.0,76,Phone,1,5.0,Compact,15105.36522,other,22205.70466,7527.844832,500,1187.53,8.034524615,3,3.0,5.0,2024.0,8,1.4700541387194572,0.33900499655033217,0.14072769633352306,0.007525920198694953,44.41140923117718,0
44.0,F,0.0,84,60524.8,1,0,Rent,Local,0,0.0,1,Phone,0,1.0,Medium,19930.9181,blue,5830.767085,,500,1075.41,8.430835235,0,7.0,5.0,2023.0,1,0.29254884574070134,,0.09633682531629453,0.017768088452704212,11.661534146676933,0
60.0,F,1.0,95,65515.2,1,1,Own,Local,0,1.0,50,Phone,1,7.0,Medium,12347.37586,gray,17179.10442,4345.949974,1000,1575.86,7.696059893,5,8.0,3.0,2023.0,8,1.3913162289212668,0.25297884380325697,0.2622155533332385,0.024053349451363143,17.179104402820894,0
38.0,F,1.0,83,58208.0,1,0,Own,Highway,0,0.0,17,Phone,1,2.0,Medium,23832.43431,silver,17320.95006,2898.512666,1000,1056.71,9.483022976,4,7.0,5.0,2024.0,8,0.7267805644178535,0.16734143657202247,0.29756992268592686,0.018154033809473714,17.320950042679048,0
43.0,F,1.0,73,60163.2,1,0,Rent,Highway,1,1.0,95,Phone,1,6.0,Medium,28342.32657,black,42352.7102,6623.06584,1000,1313.64,7.962530736,2,5.0,5.0,2024.0,5,1.4943272244747716,0.15637879626989304,0.7039637219977667,0.021834609860814678,42.352710157647294,0
50.0,M,1.0,69,42620.8,1,0,Own,Local,0,0.0,1,Phone,1,6.0,Compact,8303.065932,white,18538.4525,7762.016782,2000,1836.02,8.987906851,4,6.0,0.0,2023.0,8,2.232723749226188,0.41869820480330283,0.4349625652161629,0.0430780276286912,9.269226245365386,1
45.0,F,0.0,51,60915.2,1,1,Rent,Local,0,0.0,51,Phone,0,4.0,Large,35498.15663,other,38452.18138,2980.458612,2000,1453.92,7.982352401,7,10.0,5.0,2024.0,1,1.0832162858400456,0.0775107810521435,0.6312411578615643,0.023867934439616587,19.226090680386953,0
34.0,M,1.0,69,56414.4,0,0,Own,Local,0,0.0,77,Phone,1,4.0,Large,18817.55948,red,13438.92726,5540.826327,500,914.22,10.28280272,1,1.0,5.0,2024.0,5,0.7141695113847905,0.4122967718621094,0.2382180304986277,0.01620543690943792,26.87785446624429,0
32.0,F,0.0,85,55459.2,1,1,Own,Local,4,0.0,96,Phone,1,6.0,Large,22030.22505,silver,30762.88558,1755.653893,1000,1096.79,9.409756348,4,7.0,5.0,2024.0,2,1.3963945220161789,0.05707052052634295,0.5546940017065753,0.01977652039661992,30.76288554923711,0
43.0,M,1.0,81,60171.2,0,0,Own,Local,0,0.0,38,Phone,0,5.0,Large,22246.30681,black,40916.69434,4186.956952,2000,1078.22,8.220948385,4,6.0,5.0,2024.0,8,1.83925784570085,0.10232881759962993,0.6800046257897465,0.017919203871321843,20.458347159770828,0
46.0,M,1.0,92,61251.2,1,1,Rent,Highway,0,0.0,25,Phone,0,7.0,Compact,34263.51186,white,42173.08115,3513.617828,2000,1117.42,8.080030445,6,3.0,2.0,2023.0,5,1.230845259560301,0.08331423107122649,0.6885266108959739,0.018243234417966617,21.086540564456726,0
38.0,F,1.0,77,58198.4,1,1,Rent,Local,3,0.0,79,Phone,1,3.0,Large,12088.7745,gray,10726.82236,5791.698363,1000,1152.12,7.554926833,5,6.0,3.0,2024.0,5,0.8873374517088282,0.5399267525914425,0.18431472961139284,0.0197964205198116,10.726822349273178,0
34.0,F,1.0,85,56441.6,1,0,Own,Highway,0,0.0,1,Phone,0,5.0,Medium,5535.5142,silver,25486.96611,4061.311065,1000,1441.21,9.779270508,9,1.0,5.0,2024.0,2,4.604263521787323,0.15934854887444472,0.4515634941169003,0.02553453481075068,25.486966084513035,0
34.0,F,1.0,91,56406.4,0,1,Rent,Highway,0,0.0,0,Phone,0,2.0,Large,44130.43842,gray,17390.61134,5209.572696,1000,1861.43,11.9988526,6,4.0,1.0,2023.0,2,0.3940729338352657,0.29956236694899524,0.30830918724988104,0.03300033329492752,17.390611322609388,1
33.0,F,0.0,51,55945.6,1,0,Own,Parking Lot,0,1.0,53,Phone,1,3.0,Compact,17610.10231,black,23742.04391,3779.277017,1000,1570.86,8.449910144,5,3.0,2.0,2024.0,8,1.3482059042422336,0.15918077782886297,0.4243773220695751,0.028078347537106075,23.742043886257957,1
45.0,F,0.0,86,60913.6,1,1,Own,Parking Lot,0,0.0,62,Phone,0,8.0,Compact,31284.84542,other,31516.36918,3885.14916,2000,791.47,8.396468188,3,11.0,4.0,2023.0,8,1.007400508325497,0.1232740084267767,0.5173946241805214,0.012993321688210954,15.758184582120908,1
37.0,F,1.0,83,57748.8,0,1,Rent,Local,4,0.0,77,Phone,1,6.0,Compact,23062.99847,white,14997.99451,3669.712775,500,1047.06,8.67630574,3,7.0,2.0,2024.0,8,0.6503054894990719,0.2446802319009063,0.2597109292269327,0.018131285844586703,29.995988960008024,0
62.0,M,1.0,7,66017.6,1,0,Rent,Local,0,0.0,94,Phone,0,9.0,Medium,17859.09452,red,23060.41485,2216.744827,1000,1226.78,10.53901981,4,2.0,0.0,2024.0,1,1.2912421076490703,0.09612770807997291,0.3493070764409899,0.018582620391856375,23.060414826939585,0
48.0,F,1.0,63,61964.8,0,0,Rent,Highway,0,0.0,19,Phone,1,1.0,Compact,26053.86343,silver,10685.32624,6342.291249,500,1280.9,8.838758134,6,10.0,2.0,2023.0,5,0.4101244434745191,0.5935514841525744,0.1724418740934782,0.02067141344730119,21.370652437258695,0
45.0,M,1.0,64,60908.8,0,1,Own,Parking Lot,0,0.0,21,Phone,1,6.0,Medium,34648.07601,blue,10960.75602,2790.18834,2000,1472.77,7.666177921,6,6.0,3.0,2023.0,2,0.3163453005736943,0.2545616684336559,0.17995357025290346,0.024179921455944296,5.480378007259811,0
46.0,F,1.0,76,80833.6,0,1,Rent,Parking Lot,0,0.0,73,Phone,1,5.0,Large,6906.532255,black,12745.16368,4296.61233,500,1532.8,9.962441847,6,2.0,0.0,2024.0,5,1.8453781445714281,0.337117077311861,0.15767160784429157,0.0189624116701599,25.490327309019346,0
36.0,F,0.0,75,57344.0,0,1,Own,Parking Lot,3,0.0,41,Phone,1,7.0,Medium,20008.3457,red,51446.02077,5196.603611,500,862.92,8.729629276,4,5.0,5.0,2024.0,8,2.5712281034522895,0.10101079798049828,0.8971474045951251,0.015048130580094724,102.89204133421592,0
32.0,M,1.0,88,55444.8,1,1,Own,Local,1,0.0,50,Phone,1,4.0,Compact,14978.99552,gray,29557.6197,2331.79155,2000,1486.04,8.291571587,4,12.0,5.0,2024.0,2,1.9732711488271228,0.07888969320222732,0.5330999426360433,0.026802152771282388,14.778809842610594,1
38.0,F,1.0,35,58203.2,1,0,Own,Local,0,0.0,100,Phone,0,8.0,Large,37420.29057,blue,86397.67734,4713.893503,1000,870.55,8.842442263,7,11.0,4.0,2023.0,1,2.308845709684481,0.054560419308436935,1.4844145569060736,0.014957081397329406,86.39767725360232,0
56.0,F,1.0,93,64376.0,1,0,Rent,Parking Lot,0,0.0,82,Phone,1,6.0,Compact,10114.42039,other,16729.9828,2977.158065,2000,1344.56,9.14221185,5,2.0,0.0,2024.0,1,1.6540723198421388,0.17795344444837363,0.25987919099882134,0.020886044488304865,8.364991395817505,0
46.0,M,1.0,86,61225.6,1,1,Own,Local,0,1.0,30,Phone,1,6.0,Large,15857.01303,other,29210.72233,4116.446388,1000,1168.8,10.11031807,1,11.0,5.0,2024.0,8,1.8421327063863722,0.1409224442091733,0.47709981330559276,0.019090053833378685,29.21072230078928,0
36.0,M,1.0,54,80833.6,1,1,Own,Local,0,0.0,80,Phone,1,5.0,Large,18925.20554,white,17865.00762,3173.067568,1000,1164.97,10.28876143,4,,,,2,0.9439795822189005,0.177613558041258,0.221009674439577,0.014411952455236288,17.86500760213499,0
52.0,M,0.0,61,63224.0,1,1,Own,Local,0,0.0,64,Phone,0,3.0,Large,22776.36869,black,22851.21668,6593.308297,1000,796.35,10.70599929,7,9.0,6.0,2024.0,2,1.0032862125659907,0.28853204575676306,0.36143263127354436,0.012595691509354112,22.851216657148786,0
31.0,F,1.0,76,80833.6,1,1,Own,Local,0,0.0,49,Phone,1,7.0,Medium,12191.15147,black,22113.15778,4517.233987,500,1251.16,9.344463166,8,8.0,5.0,2024.0,8,1.8138694964624313,0.2042781059013328,0.2735639360331154,0.015478216978886525,44.22631547154737,0
59.0,F,1.0,82,65220.8,1,1,Rent,Parking Lot,1,0.0,43,Phone,1,8.0,Compact,13261.10489,white,29226.48324,6364.884465,2000,1526.11,9.614062606,4,6.0,2.0,2023.0,8,2.2039251993124136,0.21777797939339832,0.44811598814414855,0.023399130338428855,14.613241612693379,0
46.0,F,1.0,95,61268.8,0,0,Rent,Local,0,0.0,35,Phone,1,4.0,Compact,9260.143939,white,18145.26994,3826.75094,1000,1028.44,7.624294431,3,1.0,1.0,2024.0,8,1.9595019318889766,0.21089523343785013,0.2961584026405583,0.016785704958856944,18.14526992185473,0
46.0,F,0.0,91,61267.2,0,1,Own,Parking Lot,0,0.0,61,Phone,1,5.0,Large,33332.70991,black,26812.85188,4094.202447,2000,1009.37,7.992894432,4,8.0,6.0,2023.0,1,0.8044006008389852,0.1526955232203858,0.4376379511314759,0.01647488378746744,13.406425933296786,0
36.0,M,0.0,65,57356.8,1,1,Rent,Parking Lot,0,0.0,47,Phone,1,6.0,Medium,23018.4486,silver,15177.19353,6699.86916,500,1093.07,8.966243045,2,11.0,0.0,2023.0,8,0.6593491070176055,0.44144321849196033,0.26461018623311255,0.019057374190696526,30.354386999291226,0
47.0,M,1.0,59,61611.2,1,0,Own,Parking Lot,0,0.0,35,Phone,1,5.0,Large,9579.034619,black,25656.91377,6561.377569,1000,1325.44,9.255703949,4,1.0,0.0,2023.0,8,2.6784446228465555,0.25573526214272596,0.416432625392519,0.021512971667139856,25.656913744343086,0
47.0,F,1.0,79,61588.8,1,1,Own,Local,0,0.0,51,Phone,0,12.0,Large,26726.72471,red,18068.6802,4239.357993,2000,1017.18,7.833109594,1,2.0,1.0,2023.0,1,0.6760529168979473,0.23462466244575933,0.29337607161864854,0.01651566518560979,9.034340095482829,0
49.0,M,1.0,82,21312.8,1,1,Own,Highway,2,0.0,2,Phone,1,4.0,Large,29722.52219,red,22321.9391,4997.802377,1000,1526.61,9.58068656,4,4.0,3.0,2023.0,2,0.751010932267353,0.22389642559217016,1.0473489686457271,0.07162878645360399,22.32193907767806,1
49.0,M,1.0,84,62257.6,0,0,Own,Local,0,0.0,79,Phone,0,5.0,Compact,27177.50111,other,16348.97264,5229.938915,1000,1496.44,9.122313765,5,1.0,6.0,2024.0,8,0.6015627622726067,0.3198940404294484,0.2626020379798996,0.02403626223908348,16.348972623651026,0
32.0,F,1.0,94,55440.0,1,0,Own,Local,0,1.0,9,Phone,0,4.0,Large,30813.36151,red,36693.72552,8958.410015,2000,1421.59,8.969882285,4,5.0,5.0,2024.0,5,1.1908381208879395,0.24414010536687145,0.6618637359187975,0.02564195526649275,18.346862750826567,0
52.0,F,1.0,45,21312.8,1,1,Own,Local,0,0.0,5,Phone,0,5.0,Compact,15801.48714,red,28407.7968,4231.124069,500,1433.24,9.516380731,3,12.0,6.0,2023.0,8,1.7977926094241157,0.14894235194089595,1.3328983896375466,0.06724785105348674,56.81559348636881,1
34.0,M,1.0,61,99016.0,0,0,Own,Local,0,0.0,98,Phone,0,7.0,Medium,18981.99702,silver,50188.23601,7100.97818,500,1135.43,7.916400706,3,2.0,0.0,2023.0,5,2.643991354254043,0.14148690498792674,0.5068699605063135,0.011467136624268128,100.37647181924706,0
24.0,M,1.0,94,50865.6,1,0,Rent,Local,1,1.0,100,Phone,1,3.0,Large,39000.17283,other,47946.70851,4209.201879,2000,1118.76,10.87186281,8,7.0,6.0,2024.0,5,1.2293973341545983,0.0877891728070201,0.9426156087622555,0.021994432386092087,23.97335424301332,0
38.0,M,1.0,82,58196.8,0,0,Own,Highway,1,0.0,29,Phone,1,2.0,Large,35003.14272,silver,16343.13924,7118.643428,1000,1588.22,10.1963285,3,6.0,0.0,2023.0,8,0.4669049110894547,0.4355738100879343,0.28082539314393873,0.027290503944765166,16.343139223656863,0
40.0,F,0.0,58,59036.8,1,1,Own,Local,0,0.0,100,Phone,0,4.0,Medium,39747.37901,gray,13804.73081,4179.408074,500,1537.07,11.50480426,8,5.0,5.0,2023.0,8,0.34731172604310767,0.3027518704435533,0.2338326401459118,0.026035794622573785,27.609461564781075,1
37.0,F,1.0,82,57763.2,1,1,Own,Local,2,0.0,1,Phone,1,7.0,Compact,12924.18126,black,28495.64636,5895.060232,2000,1558.86,8.72931679,4,1.0,5.0,2023.0,1,2.204831840759495,0.20687582086462714,0.49331834731293767,0.02698707827774453,14.247823172876087,0
50.0,M,1.0,17,62596.8,1,1,Own,Parking Lot,0,0.0,44,Phone,1,5.0,Large,32062.98902,blue,31728.65311,9741.253857,1000,973.5,8.811832931,3,4.0,2.0,2024.0,1,0.9895725282885814,0.3070175662017877,0.5068734042234287,0.015551913196592286,31.728653078271346,0
37.0,F,1.0,84,57785.6,1,1,Own,Local,0,0.0,2,Phone,0,4.0,Medium,24625.41087,red,43428.78984,6812.278667,2000,1153.54,7.647213182,5,1.0,3.0,2024.0,1,1.7635762533060395,0.15686089094218103,0.7515503834735375,0.01996241278069342,21.7143949091428,0
46.0,F,0.0,80,99016.0,1,0,Own,Local,0,0.0,50,Phone,0,5.0,Compact,20069.5488,other,22344.62395,3254.232783,1000,1677.26,8.758863579,5,12.0,0.0,2023.0,5,1.113359556388564,0.1456382882135889,0.22566680081779042,0.01693928254002445,22.344623927655377,0
46.0,F,1.0,74,61257.6,0,1,Own,Local,0,0.0,97,Phone,0,5.0,Medium,21949.73979,black,11331.36292,3349.885829,500,989.24,6.891588763,6,2.0,1.0,2024.0,5,0.5162413326032308,0.2956295595114846,0.18497889110600188,0.0161488533665023,22.662725794674547,0
41.0,M,0.0,94,59398.4,1,0,Own,Parking Lot,3,,25,Phone,1,10.0,Medium,19794.49977,black,14192.78995,2931.701027,500,1233.85,9.02640923,6,5.0,2.0,2023.0,8,0.7170067500666623,0.20656270099970284,0.23894229389614968,0.020772445048675172,28.38557984322884,0
42.0,F,1.0,56,59806.4,1,1,Rent,Highway,0,0.0,93,Phone,1,6.0,Large,31065.71365,silver,27896.68974,10615.79245,1000,1435.09,8.895200635,1,7.0,4.0,2024.0,5,0.897989663247347,0.3805395030220335,0.46644990735997405,0.0239955924445545,27.896689712103313,0
36.0,M,0.0,83,57372.8,1,0,Rent,Local,0,0.0,6,Phone,1,2.0,Large,4801.586465,silver,28537.82784,1759.307271,500,1733.56,9.506527746,1,12.0,6.0,2023.0,1,5.943416419151494,0.061648254408221685,0.4974104077106676,0.03021571197448589,57.07565556584869,0
36.0,F,1.0,88,57331.2,1,0,Own,Parking Lot,0,0.0,48,Phone,0,4.0,Medium,11514.58801,silver,33159.26614,5563.078156,500,1533.07,9.351388182,4,3.0,4.0,2023.0,8,2.879761404257158,0.16776843408851844,0.5783808142760246,0.02674058802141346,66.31853214736293,0
31.0,F,1.0,69,54969.6,1,1,Rent,Highway,0,0.0,68,Phone,1,3.0,Medium,18450.20513,silver,35193.22761,4485.747876,1000,1358.03,9.205023384,3,5.0,6.0,2024.0,8,1.907470803718513,0.1274605422833663,0.6402307386147938,0.024705109732930473,35.19322757480678,1
